rate,autor,url,title
9.1,作者:夏宇,https://book.douban.com/subject/1351677/,夏宇詩集／腹語術
9.2,作者:海子著/西川编,https://book.douban.com/subject/3610681/,海子诗全集
9.1,作者:罗曼·罗兰,https://book.douban.com/subject/1851058/,约翰·克利斯朵夫（共四册）
9.1,作者:（明）汤显祖著；徐朔方，杨笑杨校注,https://book.douban.com/subject/1317857/,牡丹亭
9.1,作者:（英）阿诺德・汤因比,https://book.douban.com/subject/1315199/,历史研究
9.0,作者:[德]赫尔曼·黑塞,https://book.douban.com/subject/3578470/,德米安
9.0,作者:[苏]安德烈·塔可夫斯基,https://book.douban.com/subject/1005660/,雕刻时光
9.3,作者:罗杰•霍克(RogerR.Hock),https://book.douban.com/subject/5248516/,改变心理学的40项研究
9.1,作者:[俄]陀思妥耶夫斯基,https://book.douban.com/subject/1088418/,死屋手记
9.1,"作者:（黎巴嫩）纪·哈·纪伯伦（Gibran,K.）",https://book.douban.com/subject/1451270/,纪伯伦诗集
9.1,作者:卡里・纪伯伦/廖欣,https://book.douban.com/subject/1219090/,沙与沫
9.2,作者:[意]普里莫·莱维,https://book.douban.com/subject/20441569/,被淹没和被拯救的
9.1,作者:[加拿大]阿利斯泰尔·麦克劳德,https://book.douban.com/subject/26357614/,海风中失落的血色馈赠
9.1,作者:S.A.阿列克谢耶维奇,https://book.douban.com/subject/26641665/,切尔诺贝利的悲鸣
9.1,作者:[法]克里斯托弗·加尔法德,https://book.douban.com/subject/26697350/,极简宇宙史
9.1,作者:[法]马塞尔·普鲁斯特,https://book.douban.com/subject/10779650/,追忆似水年华
9.0,作者:卡伦·霍尼,https://book.douban.com/subject/6511362/,我们时代的神经症人格
9.0,作者:[哥伦比亚]加西亚·马尔克斯,https://book.douban.com/subject/26657570/,活着为了讲述
8.8,作者:[白俄]S.A.阿列克谢耶维奇,https://book.douban.com/subject/26704403/,二手时间
9.6,作者:本书编委会,https://book.douban.com/subject/1840859/,心经
9.3,作者:[英]乔治·奥威尔,https://book.douban.com/subject/1082387/,一九八四·动物农场
9.2,作者:（清）纳兰性德/赵秀亭（笺校）/冯统一（笺校）,https://book.douban.com/subject/1420734/,飲水詞箋校
9.2,作者:[美]欧文·斯通,https://book.douban.com/subject/3054821/,渴望生活
9.3,作者:（英）帕·林·特拉芙斯,https://book.douban.com/subject/1433572/,随风而来的玛丽阿姨
9.0,作者:[哥伦比亚]加西亚·马尔克斯,https://book.douban.com/subject/10594787/,霍乱时期的爱情
9.2,作者:[英]毛姆,https://book.douban.com/subject/4123116/,月亮和六便士
9.1,作者:[美]G.伽莫夫,https://book.douban.com/subject/1102715/,从一到无穷大
9.2,作者:(法)托克维尔,https://book.douban.com/subject/1041385/,论美国的民主
8.9,作者:[法]托克维尔,https://book.douban.com/subject/1032063/,旧制度与大革命
9.2,作者:LeftenStavrosStavrianos,https://book.douban.com/subject/1922216/,全球通史(上)
9.2,"作者:（美）斯塔夫里阿诺斯（Stavrianos,L.S.）",https://book.douban.com/subject/1922246/,全球通史(下)
9.2,作者:曹天元,https://book.douban.com/subject/1467022/,上帝掷骰子吗
9.1,作者:[奥]莱内·马利亚·里尔克,https://book.douban.com/subject/1438816/,给青年诗人的信
9.2,作者:[英]王尔德,https://book.douban.com/subject/2160226/,快乐王子
9.3,作者:[美]史蒂夫·迈克康奈尔,https://book.douban.com/subject/1477390/,代码大全（第2版）
9.2,作者:StanleyB.Lippman/JoséeLaJoie/BarbaraE.Moo,https://book.douban.com/subject/1767741/,C++Primer中文版（第4版）
9.3,作者:刘慈欣,https://book.douban.com/subject/3066477/,三体Ⅱ
9.3,作者:[丹麦]金·弗珀兹·艾克松/文/[瑞典]爱娃·艾瑞克松/图,https://book.douban.com/subject/2361768/,爷爷变成了幽灵
9.1,作者:[美]斯蒂芬·金,https://book.douban.com/subject/1829226/,肖申克的救赎
9.1,作者:米切尔·恩德,https://book.douban.com/subject/1965464/,毛毛
9.4,作者:田中芳树,https://book.douban.com/subject/2043828/,银河英雄传说
9.1,作者:汪曾祺,https://book.douban.com/subject/4127574/,受戒
9.0,作者:(法)阿尔贝·加缪,https://book.douban.com/subject/24257486/,局外人
9.1,作者:李碧华,https://book.douban.com/subject/25737043/,霸王别姬
9.1,作者:[瑞典]弗雷德里克·巴克曼,https://book.douban.com/subject/26672693/,一个叫欧维的男人决定去死
9.1,作者:史铁生,https://book.douban.com/subject/1029370/,记忆与印象
9.1,作者:(印度)泰戈尔,https://book.douban.com/subject/3812771/,新月集·飞鸟集
9.4,作者:（美）玛格丽特・米切尔,https://book.douban.com/subject/1017749/,乱世佳人(上、下)
9.1,作者:三毛,https://book.douban.com/subject/3673672/,温柔的夜
9.1,作者:[美]ScottMeyers,https://book.douban.com/subject/1231590/,EffectiveC++中文版
9.2,作者:[美]斯科特·安德森,https://book.douban.com/subject/25883305/,阿拉伯的劳伦斯
9.1,作者:MartinFowler,https://book.douban.com/subject/4262627/,重构
9.0,作者:冯友兰,https://book.douban.com/subject/1443887/,中国哲学简史
9.0,作者:白谦慎,https://book.douban.com/subject/1784790/,傅山的世界
9.0,作者:KennethA.Reek,https://book.douban.com/subject/3012360/,C和指针
9.1,作者:夏宇,https://book.douban.com/subject/1985973/,備忘錄
9.4,作者:[英]约翰·穆勒,https://book.douban.com/subject/6397522/,论自由
9.0,作者:威廉·萨默赛特·毛姆/(W.S.Maugham),https://book.douban.com/subject/1457778/,人性的枷锁
9.0,作者:priest,https://book.douban.com/subject/26886310/,有匪1
9.1,作者:刘和平,https://book.douban.com/subject/1982427/,大明王朝1566
9.0,作者:王小波,https://book.douban.com/subject/3016270/,黄金时代
9.0,作者:[美]雅罗姆（IrvinD.Yalom）,https://book.douban.com/subject/1178089/,给心理治疗师的礼物
9.3,作者:[德]叔本华,https://book.douban.com/subject/3261600/,人生的智慧
9.0,作者:[俄]康·帕乌斯托夫斯基,https://book.douban.com/subject/2042633/,金蔷薇
9.0,作者:志摩千岁,https://book.douban.com/subject/2045811/,张国荣的时光
9.2,作者:汪曾祺,https://book.douban.com/subject/4238144/,岁朝清供
9.2,作者:李允鉌,https://book.douban.com/subject/1319910/,华夏意匠
9.1,作者:[英]吉米·哈利,https://book.douban.com/subject/5410174/,万物刹那又永恒
9.0,作者:托尼•赖斯,https://book.douban.com/subject/10439064/,发现之旅
9.0,出版社:中华书局,https://book.douban.com/subject/1000888/,論語譯註
9.0,作者:梁漱溟,https://book.douban.com/subject/1315213/,中国文化要义
9.3,作者:鲁迅,https://book.douban.com/subject/1915958/,野草
9.3,作者:瞿同祖,https://book.douban.com/subject/1224279/,中国法律与中国社会
8.9,作者:南怀瑾,https://book.douban.com/subject/2149717/,庄子諵譁（上）
9.2,作者:王力主编,https://book.douban.com/subject/1072316/,古代汉语（第一册）
9.2,作者:C.S.路易斯,https://book.douban.com/subject/2066374/,返璞归真
9.0,作者:（英）西蒙・辛格,https://book.douban.com/subject/1322358/,费马大定理
9.0,"作者:[美]加来道雄（Kaku,M）",https://book.douban.com/subject/3930318/,超越时空
9.3,作者:[清]沈德潛,https://book.douban.com/subject/1081144/,古詩源
8.9,作者:于娟,https://book.douban.com/subject/6397275/,此生未完成
9.0,作者:[葡萄牙]费尔南多·佩索阿,https://book.douban.com/subject/1015864/,惶然录
9.0,作者:蒋勋,https://book.douban.com/subject/5040220/,蒋勋说红楼梦（第一辑）
9.0,作者:[美]罗伯特·所罗门,https://book.douban.com/subject/1071227/,大问题
9.2,作者:[阿根廷]豪·路·博尔赫斯,https://book.douban.com/subject/3003258/,阿莱夫
9.1,作者:[美]哈珀·李,https://book.douban.com/subject/3597031/,杀死一只反舌鸟
9.3,作者:[美]罗伯特·麦基,https://book.douban.com/subject/1115748/,故事
9.1,作者:[奥]维特根斯坦,https://book.douban.com/subject/1005354/,逻辑哲学论
9.5,作者:桔子樹,https://book.douban.com/subject/6730371/,麒麟之生死與共
9.0,作者:张新颖,https://book.douban.com/subject/25897707/,沈从文的后半生
8.8,作者:斯蒂芬A.罗斯,https://book.douban.com/subject/1082512/,公司理财
9.0,作者:[英]肯·福莱特,https://book.douban.com/subject/26957760/,世界的凛冬
9.1,作者:[美]约翰·斯坦贝克（JohnSteinbeck）,https://book.douban.com/subject/26598807/,人鼠之间
9.0,作者:[英]毛姆,https://book.douban.com/subject/26757680/,面纱
9.0,作者:[美]田纳西·威廉斯,https://book.douban.com/subject/4247000/,欲望号街车
9.2,作者:南怀瑾述,https://book.douban.com/subject/1082446/,南怀瑾选集（第一卷）
9.0,作者:[英]路德维希·维特根斯坦,https://book.douban.com/subject/1315184/,哲学研究
9.0,作者:(美)丹·西蒙斯,https://book.douban.com/subject/25941905/,海伯利安的陨落
9.2,作者:(美)丹·西蒙斯,https://book.douban.com/subject/25941890/,海伯利安
9.1,作者:叶嘉莹,https://book.douban.com/subject/2005705/,唐宋词十七讲
9.0,作者:张五常,https://book.douban.com/subject/4860448/,经济解释卷一：科学说需求（神州增订版）
9.3,作者:钱钟书,https://book.douban.com/subject/1041366/,管锥编（全五册）
9.1,作者:芥川龙之介,https://book.douban.com/subject/26627837/,罗生门
9.0,作者:史铁生,https://book.douban.com/subject/1209899/,我与地坛
9.0,作者:吳念真,https://book.douban.com/subject/5332948/,這些人，那些事
9.1,作者:(德)阿・叔本华,https://book.douban.com/subject/1292412/,叔本华思想随笔
9.1,作者:斯·茨威格,https://book.douban.com/subject/1818583/,斯·茨威格中短篇小说选
9.1,作者:(英)威廉·萨默塞特·毛姆,https://book.douban.com/subject/10774752/,毛姆短篇小说精选集
9.1,作者:李娟,https://book.douban.com/subject/4881850/,阿勒泰的角落
9.3,作者:老舍,https://book.douban.com/subject/3183775/,四世同堂
9.2,作者:大仲马,https://book.douban.com/subject/1880831/,基督山伯爵（上下册）
9.0,作者:[意大利]卡尔维诺,https://book.douban.com/subject/1032431/,卡尔维诺文集（第五卷）
9.1,作者:王小波,https://book.douban.com/subject/1436716/,黄金时代白银时代
